# BLASTN 2.10.0+
# Query: minus1
# Database: ../01_mapping/Reference/C_reinhardtii_v5.5_reference.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 26 hits found
minus1	8	100.000	14	0	0	21	34	498067	498054	6.7	28.2	35	5033832
minus1	3	100.000	14	0	0	22	35	5908756	5908743	6.7	28.2	35	9219486
minus1	2	100.000	14	0	0	2	15	6435899	6435886	6.7	28.2	35	9223677
minus1	2	100.000	14	0	0	4	17	8759838	8759825	6.7	28.2	35	9223677
# BLASTN 2.10.0+
# Query: minus2
# Database: ../01_mapping/Reference/C_reinhardtii_v5.5_reference.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 23 hits found
minus2	9	100.000	17	0	0	1	17	3429715	3429731	0.11	34.2	35	7956127
minus2	9	100.000	17	0	0	19	35	3429995	3430011	0.11	34.2	35	7956127
minus2	9	100.000	14	0	0	4	17	2104767	2104780	6.7	28.2	35	7956127
minus2	9	100.000	14	0	0	1	14	6139563	6139550	6.7	28.2	35	7956127
minus2	6	100.000	17	0	0	1	17	7262456	7262472	0.11	34.2	35	9023763
minus2	6	94.737	19	1	0	4	22	1831715	1831733	0.43	32.2	35	9023763
minus2	11	100.000	15	0	0	19	33	177921	177907	1.7	30.2	35	3826814
minus2	11	100.000	14	0	0	20	33	1596992	1596979	6.7	28.2	35	3826814
minus2	8	100.000	15	0	0	19	33	412628	412614	1.7	30.2	35	5033832
minus2	8	100.000	14	0	0	1	14	3980242	3980255	6.7	28.2	35	5033832
minus2	1	100.000	15	0	0	2	16	45011	45025	1.7	30.2	35	8033585
minus2	17	100.000	14	0	0	22	35	1833942	1833929	6.7	28.2	35	7188315
minus2	17	100.000	14	0	0	3	16	2302734	2302747	6.7	28.2	35	7188315
minus2	17	100.000	14	0	0	3	16	2311863	2311876	6.7	28.2	35	7188315
minus2	17	90.476	21	2	0	2	22	3696451	3696471	6.7	28.2	35	7188315
minus2	15	100.000	14	0	0	4	17	90491	90478	6.7	28.2	35	1922860
minus2	12	94.118	17	1	0	8	24	235140	235156	6.7	28.2	35	9730733
minus2	12	100.000	14	0	0	1	14	5823252	5823239	6.7	28.2	35	9730733
minus2	10	100.000	14	0	0	2	15	2197515	2197502	6.7	28.2	35	6576019
minus2	10	100.000	14	0	0	2	15	6562742	6562755	6.7	28.2	35	6576019
minus2	7	100.000	14	0	0	2	15	2011228	2011215	6.7	28.2	35	6421821
minus2	3	100.000	14	0	0	19	32	972292	972305	6.7	28.2	35	9219486
minus2	3	100.000	14	0	0	4	17	7810078	7810091	6.7	28.2	35	9219486
# BLASTN 2.10.0+
# Query: minus3
# Database: ../01_mapping/Reference/C_reinhardtii_v5.5_reference.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 36 hits found
minus3	16	100.000	17	0	0	1	17	2930257	2930273	0.11	34.2	35	7783580
minus3	16	100.000	17	0	0	19	35	2930532	2930548	0.11	34.2	35	7783580
minus3	16	100.000	16	0	0	20	35	3549863	3549878	0.43	32.2	35	7783580
minus3	16	100.000	14	0	0	20	33	1849680	1849693	6.7	28.2	35	7783580
minus3	16	100.000	14	0	0	20	33	6141717	6141730	6.7	28.2	35	7783580
minus3	11	100.000	16	0	0	20	35	1303712	1303727	0.43	32.2	35	3826814
minus3	11	100.000	14	0	0	1	14	1462541	1462528	6.7	28.2	35	3826814
minus3	13	100.000	15	0	0	19	33	913321	913335	1.7	30.2	35	5206065
minus3	13	100.000	15	0	0	19	33	3421619	3421633	1.7	30.2	35	5206065
minus3	8	100.000	15	0	0	20	34	3489531	3489517	1.7	30.2	35	5033832
minus3	8	100.000	14	0	0	22	35	3731792	3731779	6.7	28.2	35	5033832
minus3	7	100.000	15	0	0	20	34	3237473	3237459	1.7	30.2	35	6421821
minus3	5	100.000	15	0	0	21	35	3024377	3024391	1.7	30.2	35	3500558
minus3	2	100.000	15	0	0	20	34	2890275	2890261	1.7	30.2	35	9223677
minus3	17	100.000	14	0	0	20	33	723408	723395	6.7	28.2	35	7188315
minus3	17	100.000	14	0	0	19	32	1980584	1980571	6.7	28.2	35	7188315
minus3	17	100.000	14	0	0	21	34	3947942	3947929	6.7	28.2	35	7188315
minus3	15	94.118	17	1	0	15	31	701770	701786	6.7	28.2	35	1922860
minus3	14	100.000	14	0	0	20	33	3487514	3487527	6.7	28.2	35	4157777
minus3	12	100.000	14	0	0	1	14	1476487	1476500	6.7	28.2	35	9730733
minus3	12	100.000	14	0	0	22	35	2528723	2528710	6.7	28.2	35	9730733
minus3	12	100.000	14	0	0	22	35	5143313	5143326	6.7	28.2	35	9730733
minus3	10	100.000	14	0	0	21	34	6480402	6480389	6.7	28.2	35	6576019
minus3	9	100.000	14	0	0	19	32	1273775	1273788	6.7	28.2	35	7956127
minus3	4	100.000	14	0	0	22	35	438803	438790	6.7	28.2	35	4091191
minus3	4	100.000	14	0	0	20	33	1535189	1535176	6.7	28.2	35	4091191
minus3	3	100.000	14	0	0	20	33	1680875	1680862	6.7	28.2	35	9219486
minus3	3	100.000	14	0	0	21	34	2919144	2919157	6.7	28.2	35	9219486
minus3	3	100.000	14	0	0	20	33	3820998	3820985	6.7	28.2	35	9219486
minus3	3	100.000	14	0	0	20	33	4253599	4253586	6.7	28.2	35	9219486
minus3	3	100.000	14	0	0	20	33	6513721	6513734	6.7	28.2	35	9219486
minus3	3	100.000	14	0	0	20	33	6737114	6737127	6.7	28.2	35	9219486
minus3	1	100.000	14	0	0	20	33	4384961	4384974	6.7	28.2	35	8033585
minus3	1	100.000	14	0	0	21	34	5217663	5217676	6.7	28.2	35	8033585
minus3	1	100.000	14	0	0	22	35	5777643	5777656	6.7	28.2	35	8033585
minus3	1	100.000	14	0	0	21	34	7764392	7764405	6.7	28.2	35	8033585
# BLASTN 2.10.0+
# Query: plus2
# Database: ../01_mapping/Reference/C_reinhardtii_v5.5_reference.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 9 hits found
plus2	1	100.000	18	0	0	19	36	5735569	5735586	0.029	36.2	36	8033585
plus2	1	100.000	17	0	0	1	17	5735289	5735305	0.11	34.2	36	8033585
plus2	13	94.444	18	1	0	9	26	2607862	2607879	1.8	30.2	36	5206065
plus2	13	100.000	14	0	0	23	36	1299221	1299234	7.0	28.2	36	5206065
plus2	17	94.118	17	1	0	12	28	5698217	5698201	7.0	28.2	36	7188315
plus2	4	100.000	14	0	0	3	16	3151294	3151281	7.0	28.2	36	4091191
plus2	16	100.000	14	0	0	19	32	4062554	4062567	7.0	28.2	36	7783580
plus2	11	100.000	14	0	0	20	33	3519021	3519034	7.0	28.2	36	3826814
plus2	7	100.000	14	0	0	23	36	6007022	6007035	7.0	28.2	36	6421821
# BLASTN 2.10.0+
# Query: plus4
# Database: ../01_mapping/Reference/C_reinhardtii_v5.5_reference.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 6 hits found
plus4	3	100.000	17	0	0	1	17	5075979	5075995	0.11	34.2	35	9219486
plus4	3	100.000	17	0	0	19	35	5076259	5076275	0.11	34.2	35	9219486
plus4	3	100.000	14	0	0	4	17	1493921	1493908	6.7	28.2	35	9219486
plus4	3	100.000	14	0	0	1	14	8019188	8019175	6.7	28.2	35	9219486
plus4	6	100.000	15	0	0	3	17	4869890	4869876	1.7	30.2	35	9023763
plus4	8	100.000	14	0	0	22	35	4360137	4360150	6.7	28.2	35	5033832
# BLASTN 2.10.0+
# Query: plus7
# Database: ../01_mapping/Reference/C_reinhardtii_v5.5_reference.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 14 hits found
plus7	3	100.000	24	0	0	19	42	7273835	7273858	9.83e-06	48.1	42	9219486
plus7	3	100.000	17	0	0	1	17	7273560	7273576	0.15	34.2	42	9219486
plus7	3	100.000	14	0	0	4	17	9075578	9075565	9.1	28.2	42	9219486
plus7	KZ454945	100.000	15	0	0	23	37	153629	153615	2.3	30.2	42	271631
plus7	6	100.000	15	0	0	1	15	8755574	8755588	2.3	30.2	42	9023763
plus7	5	100.000	15	0	0	1	15	2552478	2552464	2.3	30.2	42	3500558
plus7	16	100.000	14	0	0	4	17	6883454	6883467	9.1	28.2	42	7783580
plus7	14	100.000	14	0	0	3	16	112189	112176	9.1	28.2	42	4157777
plus7	14	100.000	14	0	0	3	16	1435692	1435679	9.1	28.2	42	4157777
plus7	13	100.000	14	0	0	4	17	1208471	1208484	9.1	28.2	42	5206065
plus7	13	94.118	17	1	0	10	26	5175325	5175309	9.1	28.2	42	5206065
plus7	12	100.000	14	0	0	3	16	3252890	3252877	9.1	28.2	42	9730733
plus7	9	100.000	14	0	0	4	17	6553918	6553931	9.1	28.2	42	7956127
plus7	4	100.000	14	0	0	4	17	2431130	2431143	9.1	28.2	42	4091191
# BLAST processed 6 queries
